Feature,Importance
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations_lag1,0.0016785753
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,0.0016730218
AmortizationOfIntangibleAssets_change,0.0016674834
PaymentsForProceedsFromBusinessesAndInterestInAffiliates_lag1,0.0016640477
LiabilitiesNoncurrent_change,0.001661724
AccruedLiabilitiesCurrent_change,0.0016600195
DebtCurrent_change,0.001656513
InterestAndDebtExpense_change,0.001654192
RetainedEarningsAccumulatedDeficit,0.0016522137
ProceedsFromStockOptionsExercised,0.001650498
CommonStockSharesIssued_lag1,0.0016464498
CommonStockSharesOutstanding_change,0.0016370942
RestructuringCostsAndAssetImpairmentCharges_change,0.0016275701
GainLossOnDispositionOfAssets1_change,0.0016272401
CostOfRevenue_lag1,0.0016244904
SellingAndMarketingExpense_change,0.0016135834
DefinedContributionPlanCostRecognized,0.0016113045
PropertyPlantAndEquipmentGross,0.0016097866
PropertyPlantAndEquipmentNet_lag1,0.0016004005
Revenues_change,0.0015998842
ProceedsFromIssuanceOrSaleOfEquity_lag1,0.001599414
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.001594947
InventoryNet,0.001592234
WeightedAverageNumberOfSharesOutstandingBasic_change,0.0015880108
AdjustmentForAmortization_change,0.0015872824
OtherAssetsCurrent,0.0015852872
ReceivablesNetCurrent_change,0.0015796917
WeightedAverageNumberOfSharesOutstandingBasic_lag1,0.0015783968
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,0.0015710733
IntangibleAssetsNetIncludingGoodwill_change,0.0015617154
FiniteLivedIntangibleAssetsNet,0.0015613532
OperatingLeasePayments_lag1,0.0015603949
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_change,0.0015582583
DeferredTaxLiabilitiesPropertyPlantAndEquipment,0.0015576542
OtherLiabilitiesNoncurrent,0.0015563994
PaymentsForProceedsFromProductiveAssets_change,0.0015513864
Assets_lag1,0.0015482632
InterestAndDebtExpense,0.0015439033
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities_change,0.0015354941
PaymentsOfOrdinaryDividends_lag1,0.0015343275
IncreaseDecreaseInAccountsPayable_change,0.0015336936
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,0.001529841
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_change,0.0015209956
Dividends_lag1,0.001515322
AmortizationOfIntangibleAssets,0.0015049787
AllocatedShareBasedCompensationExpense,0.0015020764
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_lag1,0.0015008124
ProceedsFromIssuanceOfLongTermDebt,0.001488279
